"Record Length",3200,"Points",0.00000000e+000,-9.47500706e+000
"Sample Interval",7.81250000e+005,Hz,7.81250000e+005,-1.52283716e+001
"Trigger Point",0,"Samples",1.56250000e+006,-1.74320221e+001
"Trigger Time",0.00000000e+000,Hz,2.34375000e+006,-2.18814564e+001
"",,,3.12500000e+006,-3.14290695e+001
"Horizontal Offset",0.00000000e+000,Hz,3.90625000e+006,-3.62680702e+001
,,,4.68750000e+006,-2.81879959e+001
,,,5.46875000e+006,-2.80454807e+001
,,,6.25000000e+006,-3.24681969e+001
,,,7.03125000e+006,-5.38306580e+001
,,,7.81250000e+006,-3.65148697e+001
,,,8.59375000e+006,-3.26437531e+001
,,,9.37500000e+006,-3.36208382e+001
,,,1.01562500e+007,-3.96717339e+001
,,,1.09375000e+007,-4.91204681e+001
,,,1.17187500e+007,-3.67151680e+001
,,,1.25000000e+007,-3.53013382e+001
,,,1.32812500e+007,-3.82617455e+001
,,,1.40625000e+007,-4.95755081e+001
,,,1.48437500e+007,-4.31686440e+001
,,,1.56250000e+007,-3.78287811e+001
,,,1.64062500e+007,-3.81164818e+001
,,,1.71875000e+007,-4.30124092e+001
,,,1.79687500e+007,-5.47017746e+001
,,,1.87500000e+007,-4.21559105e+001
,,,1.95312500e+007,-3.95606728e+001
,,,2.03125000e+007,-4.08366165e+001
,,,2.10937500e+007,-5.06625900e+001
,,,2.18750000e+007,-4.94161263e+001
,,,2.26562500e+007,-4.13490791e+001
,,,2.34375000e+007,-4.06335945e+001
,,,2.42187500e+007,-4.51021385e+001
,,,2.50000000e+007,-7.51444016e+001
,,,2.57812500e+007,-4.50630264e+001
,,,2.65625000e+007,-4.15934181e+001
,,,2.73437500e+007,-4.37777824e+001
,,,2.81250000e+007,-5.15425835e+001
,,,2.89062500e+007,-5.37921257e+001
,,,2.96875000e+007,-4.49467545e+001
,,,3.04687500e+007,-4.27931480e+001
,,,3.12500000e+007,-4.67503738e+001
,,,3.20312500e+007,-5.91417427e+001
,,,3.28125000e+007,-4.90934296e+001
,,,3.35937500e+007,-4.41271095e+001
,,,3.43750000e+007,-4.54865227e+001
,,,3.51562500e+007,-4.88294754e+001
,,,3.59375000e+007,-6.21464386e+001
,,,3.67187500e+007,-4.61566582e+001
,,,3.75000000e+007,-4.46061554e+001
,,,3.82812500e+007,-4.66547432e+001
,,,3.90625000e+007,-5.82782745e+001
,,,3.98437500e+007,-4.99374237e+001
,,,4.06250000e+007,-4.68469734e+001
